user_id,age,gender,country,subscription_type,preferred_genres,avg_daily_watch_time,preferred_watch_time,account_age_months
401,18,Female,Germany,Standard,"Action,Horror,Drama",0.5,Evening,2
402,27,Male,France,Standard,"Documentary,Action,Drama",2.11,Evening,25
403,35,Male,Japan,Premium,Horror,5.29,Evening,21
404,35,Female,USA,Standard,"Horror,Animation,Comedy",3.16,Evening,37
405,29,Male,UK,Standard,"Thriller,Action,Horror",1.94,Night,26
406,42,Male,UK,Premium,"Drama,Documentary",3.32,Evening,40
407,22,Female,UK,Premium,"Comedy,Action",8.0,Morning,1
408,33,Female,India,Premium,"Animation,Thriller",2.01,Morning,32
409,36,Male,Brazil,Standard,"Romance,Animation,Comedy",2.03,Afternoon,9
410,41,Other,USA,Standard,Fantasy,1.63,Night,46
411,43,Female,USA,Premium,"Drama,Action,Fantasy",2.09,Evening,49
412,21,Male,USA,Basic,Animation,2.52,Evening,5
413,18,Other,USA,Premium,"Action,Fantasy,Documentary",0.57,Afternoon,40
414,50,Male,USA,Basic,"Horror,Animation,Thriller",2.1,Evening,17
415,38,Male,Canada,Premium,"Animation,Fantasy",0.5,Evening,53
416,26,Female,Brazil,Standard,"Drama,Animation,Sci-Fi",6.95,Afternoon,29
417,53,Male,Japan,Basic,"Comedy,Romance",0.5,Evening,44
418,36,Male,USA,Standard,"Documentary,Fantasy,Animation",7.93,Afternoon,19
419,49,Male,UK,Standard,Horror,8.0,Afternoon,40
420,35,Male,Canada,Standard,"Fantasy,Drama",1.87,Morning,29
421,59,Female,Brazil,Standard,Comedy,1.01,Night,51
422,56,Female,Brazil,Premium,"Romance,Sci-Fi,Documentary",0.51,Afternoon,12
423,32,Other,Mexico,Standard,"Horror,Sci-Fi",0.5,Evening,8
424,46,Male,Canada,Standard,"Thriller,Horror,Comedy",0.68,Afternoon,43
425,42,Male,France,Basic,"Documentary,Horror",1.62,Evening,43
426,51,Male,USA,Premium,Documentary,3.4,Morning,31
427,23,Male,Germany,Basic,Comedy,1.27,Night,15
428,43,Male,USA,Standard,"Comedy,Horror",3.8,Evening,34
429,47,Female,UK,Premium,Sci-Fi,2.08,Night,26
430,18,Female,France,Standard,Horror,0.5,Evening,35
431,20,Other,USA,Standard,Sci-Fi,0.5,Evening,29
432,18,Male,USA,Standard,Thriller,2.12,Evening,33
433,31,Female,USA,Premium,Horror,0.5,Afternoon,33
434,43,Male,USA,Standard,Documentary,2.34,Night,36
435,53,Male,USA,Premium,"Fantasy,Horror,Animation",1.47,Afternoon,21
436,35,Female,USA,Premium,Action,2.93,Afternoon,30
437,54,Female,USA,Standard,"Documentary,Thriller,Romance",0.86,Evening,19
438,18,Male,USA,Premium,"Comedy,Fantasy",4.31,Afternoon,32
439,18,Male,India,Standard,"Romance,Sci-Fi",1.23,Afternoon,50
440,34,Male,UK,Standard,"Comedy,Horror",3.98,Evening,1
441,39,Female,USA,Standard,"Comedy,Fantasy",0.5,Afternoon,51
442,34,Male,Canada,Premium,Horror,1.25,Afternoon,33
443,18,Other,Brazil,Standard,"Comedy,Documentary",0.62,Evening,26
444,33,Male,France,Standard,Comedy,1.47,Afternoon,42
445,19,Male,USA,Standard,Comedy,7.33,Evening,54
446,43,Female,Germany,Standard,"Documentary,Drama,Comedy",0.5,Evening,45
447,39,Female,Japan,Basic,"Animation,Action,Documentary",0.5,Evening,27
448,23,Male,Japan,Standard,"Romance,Fantasy,Animation",0.5,Evening,51
449,28,Female,France,Standard,"Drama,Fantasy",0.5,Afternoon,28
450,22,Female,Mexico,Standard,Fantasy,0.5,Night,20
451,34,Female,Mexico,Standard,Animation,2.89,Night,8
452,46,Female,Germany,Standard,"Drama,Comedy",0.5,Evening,26
453,23,Female,UK,Premium,Thriller,0.55,Evening,31
454,41,Female,France,Premium,Action,2.59,Night,5
455,28,Female,Brazil,Standard,"Romance,Sci-Fi,Action",1.48,Evening,11
456,25,Male,USA,Basic,"Sci-Fi,Documentary,Fantasy",0.5,Evening,21
457,33,Male,India,Premium,"Comedy,Action",8.0,Evening,8
458,22,Male,USA,Premium,Sci-Fi,2.29,Morning,26
459,28,Male,Canada,Standard,Animation,2.38,Evening,58
460,20,Male,Mexico,Basic,"Thriller,Comedy,Animation",4.79,Afternoon,46
461,58,Other,USA,Basic,Romance,5.99,Afternoon,12
462,35,Male,Canada,Basic,"Horror,Documentary",0.5,Night,43
463,26,Male,USA,Basic,Documentary,0.5,Evening,13
464,37,Female,UK,Premium,"Romance,Action",3.75,Evening,10
465,33,Male,USA,Standard,"Thriller,Sci-Fi,Horror",2.98,Afternoon,52
466,32,Male,UK,Standard,"Fantasy,Romance,Action",0.61,Morning,29
467,42,Male,UK,Premium,"Drama,Documentary",0.97,Evening,8
468,44,Male,India,Premium,"Comedy,Romance",2.36,Evening,42
469,28,Male,India,Premium,"Thriller,Romance,Drama",3.89,Evening,53
470,28,Female,USA,Premium,"Horror,Documentary",2.31,Night,38
471,31,Female,Japan,Standard,"Horror,Fantasy,Romance",3.93,Night,1
472,18,Male,USA,Premium,"Fantasy,Horror,Romance",0.65,Night,9
473,18,Male,USA,Premium,Horror,1.01,Evening,4
474,51,Male,USA,Basic,"Romance,Documentary,Drama",0.5,Morning,33
475,54,Female,India,Standard,"Action,Animation,Fantasy",8.0,Night,55
476,32,Male,India,Standard,"Comedy,Horror",4.14,Night,42
477,41,Male,USA,Premium,Sci-Fi,3.15,Evening,52
478,38,Female,USA,Standard,"Action,Comedy,Thriller",0.54,Afternoon,21
479,71,Male,USA,Standard,"Action,Fantasy,Animation",3.0,Morning,59
480,48,Male,Canada,Basic,Comedy,4.96,Evening,7
481,33,Male,Germany,Standard,Fantasy,4.16,Evening,55
482,23,Female,USA,Basic,Documentary,3.51,Morning,32
483,18,Female,Japan,Standard,Action,1.22,Night,57
484,37,Female,UK,Premium,Documentary,3.64,Evening,57
485,25,Female,India,Standard,"Animation,Comedy,Horror",1.66,Evening,39
486,18,Female,France,Standard,"Horror,Animation",1.3,Evening,28
487,27,Other,UK,Standard,"Comedy,Fantasy,Action",8.0,Evening,26
488,22,Other,Australia,Basic,Fantasy,0.5,Night,57
489,55,Male,Brazil,Standard,"Comedy,Horror,Action",5.0,Morning,37
490,45,Female,USA,Basic,"Animation,Sci-Fi,Thriller",0.97,Evening,34
491,34,Male,UK,Standard,Documentary,1.82,Evening,9
492,52,Male,India,Basic,"Romance,Sci-Fi",1.13,Afternoon,6
493,35,Female,USA,Basic,"Comedy,Fantasy,Horror",1.75,Evening,22
494,24,Male,USA,Standard,Comedy,4.26,Afternoon,9
495,53,Female,Canada,Standard,"Sci-Fi,Action,Comedy",0.51,Night,47
496,41,Male,Australia,Basic,Sci-Fi,3.51,Evening,45
497,22,Female,Australia,Standard,"Comedy,Drama",1.48,Night,15
498,32,Female,India,Premium,"Drama,Romance",6.83,Night,1
499,24,Female,Canada,Premium,"Thriller,Sci-Fi,Action",1.98,Night,32
500,18,Male,USA,Basic,"Sci-Fi,Documentary",0.5,Evening,47
501,46,Male,Germany,Standard,"Animation,Thriller",6.03,Night,18
502,57,Female,Australia,Standard,"Documentary,Sci-Fi,Thriller",6.46,Morning,11
503,18,Male,USA,Basic,Drama,0.5,Afternoon,35
504,41,Other,USA,Premium,"Sci-Fi,Thriller",8.0,Afternoon,33
505,27,Female,USA,Premium,"Horror,Thriller",1.48,Afternoon,4
506,29,Male,Germany,Premium,Thriller,6.15,Morning,34
507,27,Male,Mexico,Premium,Fantasy,1.13,Evening,48
508,24,Male,France,Premium,"Comedy,Action",0.5,Evening,19
509,35,Female,India,Standard,"Romance,Thriller",3.96,Evening,48
510,25,Male,USA,Standard,Horror,5.42,Evening,12
511,38,Male,Mexico,Premium,Action,0.5,Night,40
512,34,Male,Brazil,Standard,"Sci-Fi,Drama,Animation",2.02,Night,59
513,32,Female,UK,Standard,Action,4.45,Evening,36
514,24,Male,India,Standard,"Horror,Action,Drama",1.55,Morning,48
515,28,Male,USA,Premium,"Action,Drama,Thriller",3.88,Evening,41
516,44,Female,Mexico,Basic,Animation,2.54,Evening,22
517,41,Female,Mexico,Standard,Comedy,3.19,Morning,47
518,23,Female,Japan,Premium,"Romance,Action,Horror",6.28,Afternoon,12
519,36,Male,Germany,Premium,"Fantasy,Horror",1.35,Afternoon,49
520,44,Male,USA,Premium,"Romance,Action",3.68,Evening,54
521,18,Female,Canada,Standard,Animation,3.12,Evening,55
522,41,Male,UK,Basic,Drama,1.45,Evening,28
523,27,Female,Australia,Premium,Drama,1.2,Evening,15
524,41,Female,Japan,Standard,Documentary,5.33,Night,4
525,25,Male,India,Standard,"Fantasy,Animation,Horror",0.57,Evening,8
526,18,Female,USA,Standard,Drama,0.96,Evening,31
527,18,Female,Australia,Standard,"Drama,Animation",8.0,Morning,26
528,35,Male,India,Standard,"Comedy,Thriller",0.81,Evening,3
529,38,Female,Australia,Standard,Documentary,5.15,Evening,39
530,24,Male,USA,Standard,"Romance,Sci-Fi",1.16,Afternoon,7
531,42,Male,USA,Premium,"Horror,Sci-Fi,Drama",2.0,Afternoon,15
532,18,Male,USA,Standard,"Documentary,Horror,Thriller",1.27,Night,20
533,34,Female,Germany,Standard,"Comedy,Thriller",0.63,Afternoon,17
534,20,Female,Germany,Standard,Horror,2.94,Night,32
535,27,Female,India,Standard,"Sci-Fi,Action",8.0,Afternoon,10
536,35,Male,UK,Premium,Comedy,5.58,Evening,16
537,24,Female,UK,Basic,Animation,8.0,Evening,48
538,30,Male,Germany,Premium,Animation,2.94,Afternoon,26
539,47,Female,Brazil,Standard,"Drama,Sci-Fi",0.5,Evening,22
540,28,Male,India,Standard,"Thriller,Sci-Fi",2.02,Evening,15
541,45,Male,Australia,Basic,"Documentary,Animation,Horror",2.44,Night,58
542,21,Male,UK,Standard,Horror,0.5,Night,12
543,41,Female,France,Standard,"Action,Sci-Fi,Comedy",4.41,Evening,39
544,52,Male,Brazil,Standard,"Animation,Action",3.27,Afternoon,3
545,18,Female,Canada,Standard,"Romance,Documentary,Thriller",1.49,Afternoon,53
546,25,Male,USA,Premium,"Comedy,Action,Fantasy",0.86,Afternoon,24
547,41,Male,USA,Premium,"Animation,Drama",0.63,Night,55
548,32,Male,USA,Standard,Animation,8.0,Evening,2
549,39,Female,Japan,Standard,"Documentary,Action",4.05,Afternoon,4
550,27,Female,USA,Standard,"Drama,Comedy",2.96,Evening,23
551,36,Male,USA,Premium,Sci-Fi,7.41,Night,59
552,33,Male,USA,Standard,"Romance,Fantasy,Drama",0.57,Evening,57
553,49,Male,Germany,Standard,Fantasy,4.87,Night,23
554,38,Female,UK,Standard,"Fantasy,Animation,Comedy",2.19,Night,8
555,39,Male,France,Standard,Sci-Fi,6.76,Evening,42
556,30,Female,USA,Standard,"Thriller,Fantasy",2.7,Night,44
557,29,Female,USA,Basic,"Drama,Horror",3.38,Evening,12
558,29,Male,Canada,Premium,"Sci-Fi,Romance,Horror",0.63,Evening,9
559,39,Female,UK,Premium,Fantasy,1.06,Evening,11
560,29,Female,USA,Standard,Thriller,0.9,Afternoon,45
561,38,Female,USA,Basic,"Romance,Animation",2.96,Evening,31
562,59,Male,Mexico,Standard,"Comedy,Documentary",1.32,Night,1
563,45,Male,France,Premium,"Animation,Thriller,Documentary",4.91,Night,35
564,31,Male,USA,Premium,Action,0.6,Night,54
565,49,Male,USA,Standard,"Drama,Romance,Fantasy",3.97,Night,56
566,30,Male,India,Basic,"Romance,Action",4.19,Evening,43
567,18,Male,France,Standard,"Sci-Fi,Thriller",2.47,Afternoon,15
568,22,Female,UK,Standard,"Action,Thriller",0.5,Evening,7
569,18,Male,France,Standard,"Comedy,Drama,Romance",0.99,Morning,28
570,30,Male,Japan,Premium,"Animation,Documentary",1.27,Morning,48
571,35,Male,Australia,Standard,"Documentary,Thriller,Animation",1.57,Afternoon,6
572,55,Female,Canada,Basic,"Drama,Horror",3.34,Morning,20
573,38,Female,UK,Premium,"Sci-Fi,Thriller",1.03,Evening,24
574,32,Female,USA,Basic,"Sci-Fi,Thriller,Action",0.5,Night,42
575,44,Male,India,Premium,"Horror,Sci-Fi,Romance",5.03,Evening,36
576,18,Other,Germany,Standard,Comedy,1.42,Afternoon,38
577,37,Male,USA,Premium,"Horror,Drama,Thriller",0.83,Night,12
578,44,Male,India,Basic,Drama,4.28,Night,3
579,18,Male,India,Basic,"Animation,Thriller,Documentary",5.28,Morning,28
580,48,Male,India,Standard,"Romance,Fantasy,Documentary",3.28,Evening,12
581,39,Male,Mexico,Standard,Action,1.09,Evening,55
582,30,Female,India,Standard,"Fantasy,Thriller,Animation",0.66,Evening,16
583,42,Female,USA,Premium,"Horror,Comedy,Thriller",3.12,Night,44
584,62,Male,Brazil,Premium,"Documentary,Comedy,Action",0.5,Evening,15
585,37,Female,Brazil,Standard,Drama,1.24,Afternoon,54
586,37,Male,USA,Basic,Horror,3.56,Evening,55
587,29,Male,USA,Premium,"Documentary,Action",2.2,Evening,31
588,24,Female,India,Premium,Horror,3.31,Night,53
589,44,Female,USA,Standard,"Comedy,Horror",2.13,Evening,21
590,24,Male,Mexico,Premium,Thriller,0.69,Night,18
591,35,Male,USA,Basic,Action,1.65,Evening,48
592,29,Female,USA,Standard,"Thriller,Drama,Comedy",3.71,Evening,6
593,40,Female,Canada,Basic,"Comedy,Action,Animation",0.65,Evening,17
594,39,Female,USA,Premium,"Action,Documentary,Sci-Fi",8.0,Night,23
595,47,Male,France,Standard,Fantasy,0.57,Evening,35
596,28,Male,Germany,Standard,Horror,0.5,Afternoon,18
597,31,Male,USA,Basic,"Romance,Sci-Fi,Drama",3.76,Afternoon,11
598,23,Male,USA,Basic,"Drama,Thriller",6.59,Morning,23
599,29,Female,UK,Basic,"Romance,Animation",0.71,Evening,57
600,39,Male,USA,Standard,"Sci-Fi,Thriller",0.5,Evening,17
601,44,Male,Australia,Standard,Fantasy,0.63,Night,6
602,23,Female,UK,Standard,Horror,2.47,Night,24
603,45,Female,USA,Premium,"Drama,Fantasy,Sci-Fi",2.16,Night,50
604,51,Male,Canada,Standard,Sci-Fi,2.43,Morning,37
605,39,Female,USA,Premium,"Drama,Horror,Thriller",0.5,Night,16
606,57,Female,USA,Basic,"Horror,Romance",0.5,Afternoon,29
607,25,Female,USA,Standard,Animation,0.7,Evening,29
608,20,Male,Brazil,Standard,"Drama,Fantasy,Sci-Fi",2.99,Afternoon,52
609,18,Female,India,Basic,"Thriller,Sci-Fi,Fantasy",2.35,Afternoon,42
610,52,Female,Brazil,Basic,"Thriller,Drama",2.44,Afternoon,28
611,42,Male,UK,Premium,"Romance,Drama",2.11,Evening,16
612,34,Male,USA,Premium,"Animation,Sci-Fi",3.41,Morning,3
613,38,Female,Canada,Basic,Comedy,7.11,Morning,42
614,21,Male,Japan,Standard,Animation,2.8,Evening,24
615,64,Female,India,Premium,"Comedy,Horror,Documentary",3.42,Evening,18
616,36,Male,USA,Basic,"Comedy,Romance",2.34,Morning,48
617,36,Male,USA,Standard,Documentary,3.99,Evening,17
618,43,Male,France,Premium,Horror,7.16,Evening,49
619,40,Female,Brazil,Premium,"Action,Horror,Documentary",2.32,Morning,10
620,37,Male,Brazil,Standard,"Documentary,Fantasy,Drama",0.5,Night,37
621,25,Female,France,Basic,Documentary,3.68,Night,25
622,40,Female,India,Standard,Comedy,2.63,Afternoon,36
623,57,Female,Canada,Premium,"Fantasy,Sci-Fi",6.78,Evening,47
624,51,Female,India,Premium,"Romance,Comedy,Horror",0.79,Evening,48
625,54,Female,India,Standard,"Fantasy,Horror",8.0,Evening,23
626,28,Male,Brazil,Premium,"Sci-Fi,Action",2.01,Evening,50
627,23,Female,UK,Premium,"Thriller,Drama",8.0,Evening,19
628,33,Female,USA,Standard,"Romance,Fantasy,Sci-Fi",3.83,Night,10
629,35,Male,Canada,Premium,"Action,Comedy,Sci-Fi",5.02,Morning,11
630,48,Male,Canada,Standard,"Fantasy,Drama,Horror",0.98,Evening,41
631,18,Female,Mexico,Standard,Sci-Fi,0.62,Night,5
632,53,Male,USA,Standard,Fantasy,2.45,Evening,6
633,33,Female,USA,Premium,"Action,Comedy,Horror",1.17,Evening,3
634,29,Male,Japan,Standard,"Fantasy,Romance,Thriller",8.0,Afternoon,45
635,22,Male,USA,Standard,Action,1.71,Evening,38
636,18,Female,UK,Premium,"Sci-Fi,Comedy,Animation",0.5,Evening,11
637,44,Male,UK,Standard,"Thriller,Romance,Sci-Fi",1.73,Evening,48
638,35,Male,Germany,Premium,"Action,Thriller",1.91,Morning,43
639,19,Female,USA,Basic,"Thriller,Animation,Sci-Fi",0.5,Evening,42
640,19,Male,Mexico,Standard,"Animation,Horror,Fantasy",0.7,Night,48
641,30,Female,UK,Standard,"Animation,Horror,Drama",0.5,Evening,24
642,55,Female,India,Premium,Fantasy,2.06,Evening,46
643,31,Female,Canada,Basic,Animation,0.86,Evening,48
644,18,Male,USA,Standard,"Comedy,Action",0.5,Afternoon,26
645,32,Male,USA,Premium,Thriller,4.56,Evening,49
646,31,Female,USA,Standard,"Fantasy,Romance,Drama",0.5,Evening,26
647,18,Female,Canada,Premium,"Romance,Horror,Thriller",2.94,Afternoon,24
648,34,Female,USA,Premium,"Comedy,Thriller,Action",2.13,Night,40
649,32,Female,UK,Standard,Action,3.69,Afternoon,55
650,43,Male,Germany,Basic,Romance,0.5,Morning,4
651,57,Male,USA,Standard,"Fantasy,Drama,Romance",5.13,Evening,49
652,48,Male,USA,Standard,Comedy,0.97,Afternoon,10
653,31,Male,Australia,Premium,Comedy,0.5,Morning,34
654,21,Male,India,Premium,"Animation,Sci-Fi,Comedy",2.67,Evening,44
655,65,Female,USA,Basic,"Thriller,Comedy,Sci-Fi",4.9,Night,29
656,35,Male,USA,Standard,"Fantasy,Animation",1.09,Evening,26
657,35,Male,India,Standard,Animation,1.87,Morning,19
658,34,Male,USA,Basic,"Sci-Fi,Comedy,Thriller",1.33,Evening,21
659,37,Female,India,Standard,"Romance,Comedy",0.5,Afternoon,19
660,33,Female,USA,Standard,"Drama,Documentary",3.5,Evening,40
661,28,Female,Mexico,Standard,"Drama,Comedy,Thriller",7.1,Evening,38
662,28,Female,UK,Standard,"Fantasy,Comedy,Sci-Fi",1.36,Afternoon,19
663,34,Male,India,Premium,Sci-Fi,0.5,Evening,18
664,28,Female,UK,Basic,"Horror,Romance",1.76,Night,14
665,26,Male,France,Premium,Documentary,5.88,Evening,35
666,36,Male,USA,Standard,"Fantasy,Drama,Documentary",2.33,Night,18
667,31,Female,USA,Premium,"Documentary,Comedy,Action",0.6,Evening,28
668,53,Female,Australia,Standard,"Animation,Sci-Fi,Romance",2.01,Evening,19
669,18,Male,Canada,Premium,Comedy,0.99,Evening,25
670,48,Male,India,Premium,"Fantasy,Thriller",0.5,Evening,15
671,49,Female,UK,Standard,"Comedy,Sci-Fi,Drama",6.12,Evening,48
672,18,Male,Mexico,Standard,Romance,3.96,Night,49
673,30,Male,UK,Premium,"Sci-Fi,Documentary,Fantasy",6.45,Night,3
674,30,Male,India,Premium,"Action,Documentary",2.87,Evening,23
675,18,Male,India,Premium,Documentary,1.49,Evening,50
676,25,Female,UK,Premium,"Thriller,Fantasy,Documentary",1.7,Evening,45
677,21,Male,Mexico,Standard,Horror,0.57,Afternoon,12
678,56,Male,Brazil,Basic,Fantasy,1.22,Afternoon,32
679,46,Female,USA,Standard,"Comedy,Romance,Thriller",0.5,Evening,51
680,50,Female,Germany,Premium,"Documentary,Animation",1.6,Evening,54
681,43,Male,USA,Standard,"Documentary,Sci-Fi",2.6,Night,28
682,21,Male,Brazil,Basic,"Horror,Action,Sci-Fi",0.74,Evening,34
683,28,Male,USA,Premium,"Horror,Romance",7.2,Night,1
684,40,Female,USA,Premium,"Documentary,Thriller",2.6,Night,10
685,20,Female,UK,Standard,Horror,0.62,Evening,50
686,43,Female,Germany,Standard,"Thriller,Comedy",0.5,Night,27
687,32,Female,Brazil,Standard,Comedy,0.5,Evening,12
688,30,Female,India,Basic,Comedy,8.0,Evening,45
689,43,Female,UK,Premium,"Comedy,Fantasy",0.68,Afternoon,36
690,40,Female,USA,Standard,Horror,0.5,Evening,53
691,30,Male,Japan,Premium,"Horror,Action,Comedy",0.5,Afternoon,33
692,48,Other,Germany,Premium,"Animation,Action,Sci-Fi",1.06,Afternoon,4
693,22,Male,UK,Standard,Comedy,2.39,Afternoon,21
694,42,Male,UK,Standard,"Animation,Comedy",0.5,Evening,20
695,42,Female,Canada,Standard,Fantasy,0.5,Evening,50
696,31,Male,UK,Standard,"Horror,Thriller,Sci-Fi",8.0,Evening,17
697,38,Female,Japan,Standard,Animation,2.4,Night,52
698,19,Female,Canada,Premium,Comedy,0.5,Evening,46
699,46,Male,Mexico,Standard,Thriller,2.0,Evening,34
700,32,Female,Canada,Premium,"Romance,Sci-Fi,Documentary",0.69,Night,14
701,28,Male,USA,Basic,"Romance,Fantasy,Action",8.0,Evening,10
702,47,Male,Brazil,Basic,"Action,Romance",1.23,Night,57
703,26,Female,Germany,Premium,"Animation,Sci-Fi",0.5,Afternoon,20
704,18,Female,USA,Standard,Sci-Fi,2.37,Evening,35
705,18,Female,Germany,Standard,"Fantasy,Horror,Animation",0.5,Afternoon,15
706,42,Male,UK,Standard,Thriller,1.82,Evening,39
707,19,Female,Brazil,Standard,"Comedy,Horror,Drama",4.78,Evening,27
708,56,Male,Canada,Premium,Horror,1.06,Evening,15
709,18,Female,Japan,Basic,Animation,1.62,Evening,19
710,55,Male,USA,Standard,"Horror,Action",0.5,Evening,26
711,37,Female,UK,Standard,Comedy,2.6,Afternoon,12
712,33,Male,India,Premium,Horror,0.5,Night,24
713,28,Male,Australia,Standard,"Animation,Romance",0.99,Evening,53
714,39,Female,USA,Basic,"Horror,Fantasy,Action",4.6,Night,36
715,34,Female,USA,Standard,"Drama,Action",0.5,Evening,33
716,48,Female,UK,Basic,"Drama,Thriller",4.58,Evening,5
717,36,Female,France,Standard,"Drama,Horror",2.49,Evening,9
718,36,Female,Japan,Basic,"Animation,Action",0.5,Evening,40
719,30,Female,Japan,Standard,"Sci-Fi,Documentary,Drama",0.5,Afternoon,14
720,34,Male,Canada,Basic,Fantasy,2.72,Afternoon,46
721,38,Female,Brazil,Standard,Documentary,3.27,Afternoon,36
722,18,Male,UK,Premium,"Thriller,Comedy,Documentary",2.67,Morning,25
723,18,Female,USA,Premium,"Horror,Animation",3.13,Morning,7
724,43,Female,Germany,Basic,Animation,1.12,Evening,34
725,37,Female,India,Standard,"Comedy,Animation",0.5,Evening,43
726,32,Female,Australia,Standard,Romance,1.88,Night,7
727,35,Female,Germany,Premium,"Drama,Documentary,Romance",2.26,Evening,31
728,39,Female,France,Basic,"Documentary,Fantasy,Animation",2.91,Evening,52
729,28,Male,India,Premium,"Thriller,Fantasy,Sci-Fi",0.66,Afternoon,32
730,25,Female,UK,Standard,Action,0.5,Night,21
731,37,Male,UK,Standard,Drama,4.43,Night,49
732,23,Female,India,Premium,"Romance,Comedy,Drama",4.6,Evening,59
733,39,Male,Mexico,Premium,Thriller,8.0,Evening,15
734,18,Male,UK,Premium,"Horror,Comedy",1.04,Night,30
735,47,Male,Canada,Standard,"Drama,Horror,Animation",0.5,Evening,4
736,40,Male,UK,Standard,Romance,1.62,Morning,34
737,38,Female,USA,Standard,Romance,1.63,Evening,9
738,46,Male,India,Standard,"Animation,Comedy,Fantasy",0.5,Morning,12
739,54,Female,UK,Standard,Romance,2.14,Evening,30
740,47,Male,Mexico,Standard,Comedy,0.76,Evening,24
741,18,Female,USA,Basic,"Animation,Horror",0.5,Evening,51
742,19,Female,Canada,Standard,"Documentary,Thriller,Horror",2.32,Afternoon,55
743,27,Female,USA,Premium,"Comedy,Fantasy",0.83,Morning,55
744,35,Female,Australia,Premium,Animation,2.06,Night,29
745,41,Male,Germany,Standard,"Romance,Thriller",0.5,Evening,54
746,26,Female,Germany,Standard,"Documentary,Romance",1.14,Evening,51
747,37,Male,USA,Basic,"Documentary,Fantasy",5.01,Evening,57
748,25,Female,USA,Premium,"Drama,Romance",2.63,Night,57
749,27,Female,USA,Standard,"Romance,Documentary",5.05,Evening,22
750,18,Male,USA,Premium,"Fantasy,Sci-Fi",3.37,Morning,35
751,23,Female,Germany,Premium,Documentary,3.18,Evening,20
752,18,Female,Germany,Standard,Animation,5.1,Night,37
753,23,Male,Germany,Standard,"Fantasy,Sci-Fi,Drama",0.5,Night,41
754,47,Male,Canada,Premium,"Romance,Action,Horror",1.36,Night,51
755,23,Male,USA,Basic,"Action,Comedy,Romance",8.0,Afternoon,9
756,66,Female,USA,Standard,"Horror,Fantasy",0.5,Evening,53
757,40,Female,USA,Premium,"Romance,Fantasy,Thriller",2.65,Afternoon,22
